id,spectrum,eV
528,54.0338:18931.0898 55.0417:3948.3271 56.0495:20933.3418 57.0528:6502.0332 67.0291:3963.2222 68.0132:4698.958 68.0494:55549.6484 69.0411:3922.8123 69.0446:68638.5938 70.0651:28700.4336 81.0446:35690.2578 82.0526:195749.0469 83.0564:7601.4116 83.0604:71813.7734 84.0638:13347.3936 84.0804:4743.9321 94.0478:6870.8413 95.0241:12211.3018 95.0604:197703.0938 96.0635:7735.3491 111.0553:16128.0273 113.0345:6443.1543 113.0707:6364.8267 113.1072:37143.2344 118.6947:3688.4429 127.0912:3987.6584 177.7552:3978.616,40
528,54.0338:9524.8281 55.0417:5368.98 56.0495:24383.5703 68.013:5134.9131 68.0493:33655.7422 69.0446:74515.7031 70.065:13912.0713 71.6096:3567.2126 75.8485:3936.4399 78.8281:3549.2607 81.0446:33220.4883 82.0525:162794.7656 83.0561:5089.8516 83.0603:49900.543 84.081:6244.168 95.0239:14802.7529 95.0603:146285.2969 96.0447:4172.5425 111.055:13269.6826 112.0507:7389.7896 112.0757:5310.5771 113.0711:4350.9653 113.1073:29659.3652 126.7486:3333.0942 173.4502:4606.2554,40
537,55.0541:11976.4248 58.0651:33782.6367 59.0729:9377.7002 72.0806:10740.8086 86.0965:5302.1709 91.0545:4894.4609 95.0489:6822.5205 100.1115:3680.3716 151.2883:4358.5 177.4225:4179.666 178.469:3811.3667,40
537,55.0543:6568.5664 58.0651:14770.2139 59.0492:9603.5859 59.0729:4297.3721 65.0388:6345.7524 66.8043:4635.1768 72.0808:9324.375 76.2125:3679.2483 91.0542:8212.6895 95.0491:19005.0234 105.0447:9298.8389 115.0549:3833.1497 118.0859:4928.9478 119.0604:4363.8481 131.3199:3858.4094 157.118:3868.3748 196.2397:3956.6594,40
537,55.0541:6954.9106 56.0494:5223.1011 58.0651:14478.6826 59.0491:4814.7871 67.5436:3580.2827 70.065:8100.1992 72.0806:11199.0635 72.1199:3943.6938 91.0542:7024.335 92.0243:8249.8945 95.0489:18039.3242 105.0444:4026.186 105.5926:3940.0259 119.0352:10497.6445 119.0604:11198.9189 175.8494:3771.6042,40
555,56.0497:4071.6086 64.9271:11904.3662 68.6678:3396.251 70.0652:4993.9434 70.5068:3482.2063 74.0236:448841.5312 75.0271:11215.9316 79.0905:3812.2144 83.8514:4115.1245 88.0392:178408.4062 89.043:4906.9463 91.0543:4523.0449 94.2895:3772.4729 95.0494:6035.0654 134.0712:7923.9556 134.3137:4332.2236 179.1813:4129.4043,40
555,52.9806:3741.8633 55.7529:3855.5483 56.0496:3727.4124 64.9273:10598.9111 70.0287:3342.8125 74.0236:713837.125 75.0269:14856.9912 84.5752:3723.6812 88.0392:282534.75 89.0428:9087.1055 91.0543:8593.0039 93.0445:3625.3757 102.842:4061.697 105.0696:3943.0881 134.0714:9259.6904 138.5556:4719.4258,40
555,64.9271:16131.8945 70.0286:20665.9434 74.0235:248849.0 79.054:5775.1626 87.0552:7791.145 88.0391:37286.8672 91.0541:7684.1333 122.8437:3850.0872,40
555,56.0495:5898.104 64.9272:11273.1357 70.065:25572.4023 74.0235:44625.0781 79.0545:4712.9224 88.0392:15660.4717 91.0542:5543.2192 96.2209:3837.6116 105.0696:7598.0557 134.0709:4435.7725,40
648,56.0495:35350.5508 57.0547:3563.0251 57.0573:28677.3926 70.0651:78482.7656 72.0807:217392.7188 73.0842:9017.5117 84.1762:4283.502 90.0915:10457.2549 91.0542:5231.5669 100.5765:4216.5649 101.7498:3772.4583,40
648,56.0494:28232.3906 57.0573:24795.8125 60.7637:3595.8679 70.065:61385.5898 72.0807:191947.0 73.084:6981.1997 90.0914:6046.2827 95.5182:3796.2649 110.8494:4104.4834 132.05:4338.2627 169.9122:4049.6309,40
648,51.8874:3606.3218 52.2209:3370.345 52.4685:3509.8101 55.6031:3921.2424 56.0495:37660.3203 57.0573:29259.5625 70.0651:76932.6406 72.0807:227797.1875 73.0841:5160.4976 79.3394:4058.9546 90.0913:7300.5293 101.3301:4033.4893 142.1741:3915.5737 150.679:3957.8662 203.4964:3859.8347,40
648,56.0494:32159.7676 57.0572:28223.1172 61.0284:3461.5144 70.0614:5591.4839 70.0649:68712.5547 72.0806:212027.8281 73.0844:5114.7788 80.6719:4113.1216 90.0914:7001.1016 100.4895:3720.9524 104.6326:3491.3008 130.2748:4533.1167 135.2755:3919.334 143.8041:4032.9817 146.23:4460.1177 161.0925:3845.0688,40
648,56.0494:36098.3125 57.0572:27481.6816 61.0283:13831.9277 65.0385:4611.7534 70.065:80738.9453 70.7417:3595.1479 71.0728:4672.6982 72.0807:199452.6562 73.0282:5488.9551 73.0843:8624.9678 79.7852:3922.8855 87.0531:3611.1655 90.0913:7634.7085 179.7063:4327.2778,40
648,56.0494:32034.1992 57.0573:34634.0742 70.0651:76169.3125 72.0807:233995.25 73.0841:8328.2061 75.6293:4274.2017 90.0913:11065.127 92.7628:3736.4094 140.5802:3991.7041 193.1223:4636.0483,40
668,53.2085:3769.2629 54.0338:16586.6172 56.0495:23322.0977 56.3291:4745.2915 61.7224:3917.0425 64.9228:3500.9548 67.0416:42551.8594 68.0494:655760.3125 69.0446:40545.4141 69.0527:21948.2324 70.0651:24754.9414 78.0338:8689.2129 78.1982:4029.1313 81.0448:14235.792 82.0525:50936.3867 82.0566:4603.0903 83.0603:192915.2812 84.0639:6323.6187 95.0603:1453852.25 96.0442:6328.6167 96.0569:6280.0054 96.0636:73963.6719 96.0808:5621.3662 111.0915:7303.2632 112.087:9471.1094 113.1073:11577.418 127.4354:3887.4619 173.4737:8184.5903,40
668,54.0338:20005.1797 56.0494:24277.0117 61.2362:4594.4062 67.0416:40604.1523 68.0494:717871.5625 69.0447:38664.7109 69.0527:27804.1016 70.0651:23366.502 80.0494:4096.2661 81.0448:10005.1016 82.0525:63443.9258 83.0603:199799.2031 84.0636:10161.8506 95.0603:1554092.375 96.0446:9420.5264 96.0576:10435.3818 96.0637:84760.8203 101.7776:3949.7 112.0872:11528.7734 113.1074:11445.9951 131.8423:4263.79 204.6184:4224.418,40
668,54.0338:14499.7559 55.0178:3765.8447 56.0494:21934.4043 59.0943:3636.7466 62.7838:3783.1816 67.0416:31901.4355 68.0494:538086.125 69.0446:42859.1641 69.0526:19230.1055 70.0651:26508.9082 78.0335:5119.2266 81.0448:7281.5649 82.0483:3904.5527 82.0526:50626.8594 83.0603:153464.7969 83.4415:3956.8933 84.0636:9584.9502 86.0598:5531.1147 95.0603:1167935.875 96.0441:7643.9033 96.0577:8008.6826 96.0637:63031.0039 111.0552:3979.7102 112.0867:10789.6348 113.0347:6498.4419 113.0708:4296.8164 113.107:10501.8994 120.4106:4236.8291 136.9345:3705.1238 143.9309:3918.2371 173.4757:6296.7422,40
668,54.0338:10693.6797 55.0181:4301.7778 56.0494:16786.082 56.6187:3647.8174 58.4351:4227.292 59.9343:3554.7617 67.0416:16744.7949 68.0493:325615.7188 69.0446:43095.9805 69.0527:11311.7148 70.0651:33987.5195 75.8411:3860.8262 81.0449:4464.207 82.0525:33297.4297 83.0603:91966.2812 83.2189:4082.373 84.0637:4619.0791 84.0813:3972.6238 89.2514:4540.145 95.0602:764266.3125 96.0444:5863.5981 96.0637:44627.3633 111.0916:5137.8623 113.0345:7041.9551 113.107:10133.001 123.3594:4618.9316 176.5165:4265.7715 183.1091:4076.2075,40
668,54.034:9092.6973 56.0494:11353.709 61.2372:3746.353 61.7031:3334.094 64.5475:3470.6733 65.5877:3750.1917 67.0418:8046.6406 68.0494:157533.9062 69.0446:53638.7773 69.053:6881.5884 70.065:26192.5488 82.0525:22009.9414 82.0572:4527.5254 83.0603:38028.207 95.0603:369114.4688 96.0446:4602.0293 96.0635:13960.8066 104.8691:3720.9124 106.8086:3907.7676 111.0924:3923.0005 113.035:6244.2837 113.1069:11534.3516 146.562:4213.7871 207.446:3748.7905,40
668,54.0337:13782.3486 56.0494:10212.7852 68.0461:5067.7891 68.0493:66270.4609 69.0446:57863.4062 70.065:26908.7383 71.1139:3762.1404 77.8354:4181.8018 81.0569:3895.9016 82.0525:15968.3184 83.0603:17826.3145 95.0241:6302.7407 95.0602:191985.3906 96.0445:4779.6313 96.0636:5785.2163 109.266:3796.6077 111.0916:4301.2314 113.0344:5477.5454 113.1071:11707.6279 118.7498:4066.8823 138.6979:4599.0913,40
668,54.0337:8299.6914 55.018:4465.5176 55.0541:4230.6006 56.0494:12273.1016 56.2504:3709.6089 68.0493:33475.0898 69.0446:53452.1172 70.065:30300.541 82.0524:12620.9746 83.0605:9417.1133 84.0441:3566.001 95.0241:4665.5327 95.0603:125013.5391 96.0445:4050.5637 96.0638:4198.9717 111.0915:5420.3823 113.0706:5010.5928 113.1076:8324.3408 185.1819:4391.4233 195.5759:3733.7393,40
668,54.0338:16171.9648 56.0494:22840.5098 67.0416:28109.3145 68.0494:561422.5625 69.0446:41536.918 69.0528:18399.1367 70.065:22955.793 78.0337:4676.6567 81.0447:8215.0771 82.0525:44789.7891 83.0603:154485.8906 84.0635:6640.9233 95.0603:1250378.75 96.0444:12129.4785 96.0572:6581.5771 96.0636:72248.0234 102.0127:3847.6206 104.228:4405.792 106.8532:3934.6299 107.5562:3646.0793 111.0551:4209.4316 111.092:5473.9878 112.0866:7397.4883 113.034:8271.4346 113.1078:7536.084 134.8495:3464.4116 164.1537:3574.313,40
668,54.0338:17239.0996 55.0178:4640.0142 56.0494:27765.9902 61.8334:3524.1392 63.7683:3600.7073 67.0415:36872.2773 68.0493:600158.625 69.0414:3663.0378 69.0446:45867.5586 69.0527:17192.0 70.065:25254.1758 72.8779:4121.2148 73.2467:3537.9316 81.0446:12725.9512 82.0524:51948.2109 83.0603:171800.2031 84.0639:5647.0117 86.0603:4751.6523 95.0603:1334851.0 96.044:7655.7129 96.0572:9290.6709 96.0636:78091.0547 111.0915:5994.3936 112.087:14878.3584 113.1071:7523.1553 139.8091:3439.2129 163.3758:4402.646 167.8813:3761.1555 197.4552:4142.8491,40
705,55.0542:5487.4902 57.9244:3742.3987 58.0651:22416.0547 58.7144:3633.8164 66.7619:3522.1252 67.0291:7095.6353 67.0545:4553.0317 68.0497:9349.9434 69.0447:11003.4062 73.0764:5265.3921 77.03:3838.1899 82.0527:9422.8555 82.0654:5136.6177 83.0564:3765.9348 83.0604:37619.7148 93.0447:22268.8457 94.0651:5177.1641 95.049:3779.1775 95.0605:17058.3184 103.9422:4429.0898 110.0714:56211.7734 111.0554:4615.9707 111.0915:4904.6035 113.0701:5162.5435 130.149:3810.7781 130.5762:4010.6265 136.3604:3731.27 138.0672:4296.5625,40
705,51.3285:4824.2246 55.0543:3464.9038 56.0495:4630.7534 58.0651:22594.0 59.5136:4801.9243 59.6613:3755.1785 67.0291:5587.1528 69.0447:6226.6665 70.0651:5160.9302 76.855:4030.1626 77.618:3832.8972 78.3874:3992.0251 82.0526:6801.3779 83.0603:16461.3555 88.8339:3771.1855 90.6132:3398.4268 93.0447:8189.6792 95.0604:11931.748 110.0713:26595.9355 111.0556:4252.9321 111.0924:4986.687 113.0707:4547.6558 161.782:3955.4624,40
705,55.0543:6228.0288 56.0496:4449.2378 58.0651:21162.0859 68.0496:6660.4526 68.3826:4140.4331 69.0448:7838.7954 70.9044:3425.4712 79.7919:3702.7085 82.053:5082.1592 83.0604:17522.1582 88.9177:3907.823 93.0447:11920.2715 95.0603:10636.7822 97.0398:5662.9849 102.528:3682.1128 110.0713:28006.6133 111.0919:8297.7061 136.0145:4837.8867,40
705,55.0543:4514.5273 56.0198:3880.1548 56.0465:3699.9722 56.0494:72611.6406 58.0651:11555.167 58.91:3595.2148 68.0493:41697.2852 69.0445:10660.2881 74.9375:5051.9155 78.1106:5047.5762 81.0445:50756.0742 82.0524:125845.0859 83.0602:507694.8438 84.0636:23339.666 93.0445:342049.9688 94.0479:15402.9658 95.0541:5922.8228 95.0602:111352.75 96.0639:5419.0171 110.071:913466.0 111.0552:15287.4951 111.0744:46275.2344 111.0913:4334.6494 160.8629:4476.4409,40
705,55.0545:7988.1431 55.6517:3230.5569 55.8586:3395.7112 56.0495:51743.8516 58.0651:19048.4824 68.0371:5215.9375 68.0495:34617.4219 69.0446:7787.0444 70.0653:3934.4502 81.0447:36585.75 81.6901:3525.6665 82.0526:99856.3281 82.0651:4311.2471 83.0604:392363.7188 84.0638:14907.3105 93.0447:244800.4531 94.0481:13985.6299 95.0604:88346.6719 110.0713:674629.625 111.0552:16465.6309 111.0748:24145.1484 111.0917:6320.1113 128.3139:3607.8096,40
705,52.7817:3851.2881 54.8892:3555.3777 56.0494:67157.9141 58.065:11609.1924 68.0492:48420.6875 69.0445:11582.1787 69.0702:4061.6687 70.0651:5271.4116 80.8848:3685.2932 81.0399:5236.5791 81.0445:49675.1094 82.0523:128901.8516 83.0602:514125.4688 84.0634:23432.6523 87.4837:4036.0359 91.5758:4677.9033 93.0444:320569.6562 94.0478:16388.5742 95.054:5829.9468 95.0601:106394.9688 110.071:865290.4375 111.0551:12512.5049 111.0744:41254.9375 117.0006:3820.5461 121.4239:3863.2969 128.0254:3959.3574 185.0748:3784.7788,40
705,51.7728:3731.1675 56.0494:66861.6406 58.0651:13153.9375 62.2397:3498.2698 66.867:4180.7202 68.0459:4734.0005 68.0493:48263.168 69.0446:7441.8696 70.0649:33576.2656 77.2494:3902.0684 81.0446:49336.7773 82.0524:136865.3594 83.0602:582310.125 84.0581:4445.0396 84.0636:20524.7422 93.0445:375198.375 94.0478:20854.8457 94.433:3714.0923 95.054:7713.1108 95.0602:114477.3203 96.0634:4518.5942 109.0397:3415.3767 110.071:1012918.625 111.0551:21666.3438 111.0745:50152.2383 111.0913:3900.4443 115.0863:7937.584 123.5692:3404.9143 163.0058:4226.2358 173.4585:7512.3057,40
749,79.35:3905.9861 81.867:3493.5908 83.9002:3634.1157 92.3778:4444.6006 97.0284:5347.4556 112.0504:236538.6094 113.0537:7584.3433 120.1623:3888.9297 128.7288:4276.7798 154.7373:4041.5398 173.458:8448.2256 212.0957:9211.1543 371.2564:7846.4731 382.5794:4540.8276,40
749,97.0283:7876.207 100.1576:3943.6238 107.9235:3874.2427 112.0504:399207.9062 113.0539:11252.5986 137.2906:3883.783 203.8381:4053.6077 210.1086:3856.3987 218.9656:4274.21 300.1313:4809.0703 371.2548:4685.7583,40
749,76.6212:3767.4805 81.5988:3442.8337 95.024:17350.9141 97.0222:5502.5933 97.0284:64654.207 112.0505:2499116.5 113.0472:16306.4219 113.054:79753.2188 117.7173:4089.7188 173.4561:6740.2368 262.7742:3905.9355 266.2672:4350.5957 351.9135:3625.0303 516.5949:4468.7041,40
749,78.0448:4521.8159 88.1761:3478.8999 95.0239:16148.0693 97.0282:60134.2539 99.7163:3716.7573 112.0504:2223289.75 113.0468:9774.4863 113.0537:79493.4062 304.9978:3561.5732 371.2554:4748.9551 494.6478:4033.9409,40
755,89.0597:4871.9922 96.0448:4662.0996 97.0284:26388.9629 98.0604:6601.147 113.3206:3471.4128 126.0549:27218.1445 134.623:3612.4634 138.0549:166795.5312 139.0583:6786.5513 144.0656:34909.5391 164.8354:3956.6182 168.0524:5212.918 168.0654:42312.5898 168.7437:4027.9243 186.0764:25418.2598 204.0868:17114.9512 212.466:4489.625 286.2233:3647.3879 447.44:3607.8982,40
755,80.0495:5379.3462 81.0333:12067.167 84.0441:27001.6621 84.049:5168.874 85.5867:3332.2537 89.0596:5663.6865 96.0441:38024.1758 97.0281:213076.25 98.0317:13521.3516 98.0598:58987.1562 99.0434:3959.6694 109.0281:17853.8789 113.0343:6812.98 126.0547:213474.0 127.0387:20300.9785 127.058:16296.7686 138.0547:1271798.75 139.0582:92954.0703 144.0654:310376.625 145.069:15845.1709 168.0655:302386.1562 169.069:25383.8477 186.0761:233225.7969 187.0793:21616.8066 204.0867:138975.9688 205.0901:12146.1387 282.9388:4225.5132,40
755,75.2369:3504.4441 89.0596:8628.876 97.0281:18250.668 118.0058:3694.2356 126.0454:3659.6316 126.0549:19727.7207 138.0549:93532.9766 139.0576:8690.4092 144.0656:31634.4785 164.3052:4496.7632 168.0655:25324.1562 186.076:20047.4062 204.0866:12023.6504 226.4952:4692.2212,40
755,77.5511:3634.3835 81.0331:4656.4106 84.0439:9649.7236 89.0591:4843.6006 91.7508:4210.7935 92.8192:3559.0967 96.0442:18111.2598 97.0282:112601.2188 98.0599:28915.166 98.9837:7775.7275 108.0441:5357.292 109.0282:10228.1279 113.034:4545.2114 115.0698:4336.9609 116.0104:4873.1406 126.0457:3924.2041 126.0549:112871.8828 127.039:11617.0322 127.0586:8420.2109 138.0549:672447.4375 139.0582:36832.1875 144.0656:168788.75 145.0691:12621.4297 150.5993:3703.9087 151.3341:3674.9019 168.0657:148187.4062 169.069:12471.583 186.0764:122335.7109 187.0795:8220.7119 204.0871:64495.5117 205.0909:5804.6929 253.7563:3942.092 539.5275:4011.0049,40
775,85.5742:3924.8496 97.0283:19032.4238 123.0552:3976.0283 136.0618:297771.25 137.0656:9015.249 139.79:4456.5293 147.0765:4758.8091 173.4753:8432.8945 197.2642:4196.6279 212.097:4819.1265 232.0831:19191.0098 234.0755:4002.5198 348.0703:42663.457 383.1448:5047.0303 428.0395:8531.9707 439.2051:6281.3457 492.6624:4461.4204 534.0673:3676.1919,40
775,97.0283:132105.0625 98.0315:7746.1328 123.0552:18895.5176 136.0618:1954197.0 137.0651:87083.3203 148.061:4664.3193 173.4745:9329.4307 188.4474:4110.2363 232.0835:124273.1797 233.0861:14001.8916 248.2191:4100.4692 250.0935:22830.1484 251.0952:5273.6738 330.0616:20716.1289 336.5899:4392.8608 348.0715:274518.125 349.073:29765.5938 428.0383:64568.5039 429.0375:4774.9824 439.2029:9676.8369,40
775,85.3292:3637.0439 91.9982:3816.1707 94.8076:4361.0059 97.0285:13780.6221 130.1987:4223.8623 136.0619:259300.625 137.0664:5447.4004 212.0967:5200.812 232.0829:11135.6982 234.0767:11855.5459 257.7478:4317.4312 348.0706:30565.2637 383.1409:7954.9995 428.0382:9328.4082 439.2038:11156.8711 440.2045:6523.0552 495.268:7653.3906 562.0561:4546.5425,40
775,97.0284:171251.8125 98.0319:7100.4639 101.1048:3545.1206 123.0553:28271.7715 136.0618:2580429.5 137.065:109357.9062 178.072:5684.1948 214.0723:6231.7026 216.028:4477.7744 232.0831:158406.7812 233.0862:20704.666 250.0934:28467.1074 330.0615:18446.0898 348.0706:318676.75 349.0731:36991.2305 428.0368:75371.0312 429.0406:10662.7227 439.2022:6510.0327,40
775,97.0282:27792.4258 123.0551:5095.6748 136.0617:403845.9688 137.0652:16394.8516 212.0953:10454.4316 220.8454:3695.4888 232.0826:20553.1211 234.0757:4241.5869 246.7477:4275.271 348.0701:51651.6836 351.8938:4711.2266 383.1389:8354.959 428.0374:12596.9033 439.203:13659.2842 440.2107:4922.8506 495.2679:10049.9707,40
776,56.0494:26163.4473 58.0651:91636.4141 62.929:5544.2192 74.0603:6864.1289 74.5891:4556.4736 83.5308:4266.499 91.0543:6621.4502 93.0444:11067.8525 95.0492:8019.7993 96.2582:3765.1665 102.0916:9326.793 103.0542:10586.3623 104.7148:4024.9526 107.0769:4008.491 119.0603:4362.5957 120.0562:7638.6943 131.6396:4028.1062 173.4611:4977.356 179.6686:3831.5366,40
776,56.0495:524387.875 57.0529:17441.0859 58.0651:97711.0547 59.0687:4900.5674 74.0237:26599.5605 74.06:189980.2812 75.0632:6784.0938 91.0542:7786.1455 93.0448:9106.2451 95.0494:8478.5596 102.0915:6625.627 103.0539:4756.8647 104.7778:3589.4468 119.061:3816.146 122.0917:3710.8655 173.4756:6185.9199,40
776,56.0493:194965.0625 57.0527:5130.8623 58.065:93393.9062 62.568:3485.0244 71.8939:3507.8374 74.0236:8965.8525 74.0598:70213.6484 75.0635:4731.2329 81.5147:3618.7346 91.0545:4077.335 93.0444:12063.8184 95.0491:6874.0439 102.0909:12218.9307 103.054:9087.9482 120.0554:5135.3779 120.1024:4223.9287 173.4523:4821.812 201.3928:3899.0967,40
776,56.0494:95696.4531 58.0651:109538.375 66.0336:5397.7837 74.0599:37614.7773 75.0441:10556.0723 88.932:4141.4951 91.0543:12282.1201 93.0445:12287.085 95.0492:8799.416 102.0914:11836.9443 103.0545:7115.1943 119.0603:5103.1138 120.0558:5854.8765,40
776,56.0495:100711.7656 58.0652:113563.8672 61.4701:3782.3545 65.0387:4190.1787 74.06:33743.3672 75.0441:5006.7891 91.0542:10032.002 93.0448:15693.5908 95.0495:8016.1719 102.0914:9051.6357 102.8703:4087.9609 103.0543:6651.835 108.0585:3625.0217 184.0466:3974.3364 201.2247:3859.2805,40
807,56.0495:9933.748 59.0603:12222.7275 65.1265:4198.4121 72.0806:13258.375 88.0163:4431.8481 88.0213:72374.625 90.0369:64098.5625 90.0912:23788.3691 104.1128:3816.3337 118.0316:4564.7544 123.0109:14173.9199 134.0269:19305.3789 136.0428:9429.5283 136.0615:24590.7578 168.069:10928.3721 199.8254:3723.7378 212.0951:244594.3906,40
807,56.0494:37052.4492 59.0603:10977.4111 72.0807:11646.9238 72.2818:3844.426 73.0104:7587.7935 74.0597:3797.7444 88.0214:461994.9062 89.0249:11904.3076 90.037:424659.75 90.0911:29847.752 91.0405:10697.2314 96.8673:3868.5337 118.032:42746.9492 123.0108:18728.6484 134.0269:139390.75 135.03:5685.5654 136.0426:59773.9883 136.0616:16668.2949 168.0681:7737.7979 173.7919:4545.0903 190.4828:3950.5486 212.0952:224547.3438,40
807,56.0494:23441.8867 68.4789:3763.5251 73.0106:9369.0596 81.5635:3914.6377 87.1226:3505.4558 88.0214:285177.7188 89.025:7337.5005 90.037:256610.7344 90.0915:4077.407 90.7087:4059.3364 91.0404:7980.5405 99.275:3785.8901 118.032:27385.2285 134.0269:81636.8594 134.0367:6197.8428 136.0427:36350.4844 136.0621:14328.7246 143.0296:3780.085 212.095:53022.1484,40
807,65.6139:4366.8228 67.2726:3437.8418 69.6194:3656.321 75.4479:3855.7522 88.0214:66989.3672 90.037:54991.1758 90.0917:6222.9771 96.281:4343.8667 111.8866:4353.1436 118.0315:6037.7446 134.0265:16702.1074 136.0425:5101.7715 136.0617:12763.6748 138.4173:3946.655 173.4757:5809.6724 194.1625:3846.2568 212.095:48793.0273,40
820,52.7033:4181.3457 54.0338:22034.4062 56.0495:15173.3506 56.6655:3784.6338 58.0651:4531.0918 62.0391:3944.9402 62.0679:3956.2354 67.0416:18704.7324 68.0494:335592.0 69.0414:3651.9624 69.0446:44993.5547 69.0528:14723.7373 70.0651:44806.8867 81.0449:6570.7358 82.0526:27521.2812 83.0554:7033.123 83.0603:92983.8906 84.0638:4749.5752 91.3237:3892.5061 95.0603:807607.375 96.0578:5445.5356 96.0637:39603.7422 112.087:5150.522 113.0345:6000.1323 113.1071:7980.0464 131.0707:4523.4526 155.2452:4332.0874,40
820,54.034:8575.2861 56.0495:8631.1455 58.0649:5052.1299 58.5396:3958.4526 58.6553:3940.8699 67.0416:8242.0762 68.0493:203113.875 69.0445:49071.4844 69.0526:10288.4697 70.0616:5213.2158 70.065:65538.3984 73.977:3638.7869 81.0446:6932.7227 82.0523:23839.1992 83.0602:54123.6953 88.2258:3881.7688 92.8132:4194.7876 95.0238:3904.4185 95.0602:481273.1562 96.0636:23697.5605 111.0913:5468.3936 113.0345:8523.4795 113.0707:6028.5146 113.1076:8686.9629 130.3628:3741.8499 152.478:3974.4966 155.5683:3809.7163,40
820,54.0338:7772.3955 58.0653:4502.2056 67.0418:4934.9102 68.0494:120065.2812 69.0446:47365.4258 69.0526:4679.9971 70.0651:37536.6562 79.9491:3944.2422 82.0526:15516.9941 83.0603:31818.9863 95.0603:300063.2812 96.0635:11032.9863 96.0807:4711.896 111.0916:4338.3188 113.0354:4487.6992 113.1068:5070.0488 132.3188:3933.8945 152.5861:3614.8325 159.5866:4063.9385,40
820,53.0387:4649.0796 54.0338:11147.8018 56.0494:11940.1621 58.0906:3908.0342 64.3314:3611.6775 67.0416:12930.7676 68.0494:253767.8594 69.0446:48467.1016 69.0528:7714.2271 70.065:127353.7969 71.0685:4799.022 80.0494:4506.0728 81.0445:4192.9614 82.0525:28220.2266 83.0603:75784.0469 84.0809:4591.8691 93.0446:3779.0576 95.0602:572652.3125 96.0574:7341.0869 96.0637:32173.7109 96.081:4276.5439 111.0554:5071.9517 111.0914:5584.3384 113.0344:8487.3877 113.1068:9829.6904 145.1927:3866.571 156.9662:3934.6663 173.4482:4185.0493,40
820,54.0337:15693.3369 54.4957:4464.1978 56.0493:17427.9961 58.0651:3883.2712 67.0415:29817.043 68.0493:468887.5312 69.0445:39722.6211 69.0526:20509.4648 69.0565:4603.8828 70.0649:21644.4648 71.1316:4023.1057 80.2091:3721.2458 81.0448:4454.3101 82.0523:37606.6602 83.0602:137928.7969 84.0635:4557.8394 87.1079:3958.4719 95.0601:1028778.8125 96.0442:5852.6123 96.0574:6430.4609 96.0635:58910.7305 111.092:5300.2178 112.0394:4465.0283 112.0867:8986.7451 113.0346:5921.5034 113.0697:5314.9243 113.1074:9326.708 115.1954:3948.2112 126.6624:5054.9409,40
820,54.0337:8610.1221 56.0495:5908.0771 67.0415:5317.5532 68.0494:127661.1328 69.0446:38968.2734 70.065:36861.8438 77.2247:3854.7075 82.0525:17174.0391 83.0602:41744.957 94.0647:4762.9199 95.0602:333994.25 96.0633:13958.4951 111.0913:6349.8057 112.0498:3490.356 113.1069:6016.2827 141.1343:3960.7236 177.7456:3744.8704,40
820,53.0387:4827.4663 54.0339:15575.3564 56.0496:17036.8652 67.0416:20149.5996 67.0542:4519.1719 68.0494:357999.8125 69.0447:44651.207 69.0527:13763.8662 70.0651:119338.1172 71.0686:6207.0776 72.9685:3328.2686 81.045:7223.3223 82.0526:28133.9863 83.0557:7057.9834 83.0604:101874.6484 86.06:3854.9963 95.0242:7105.9448 95.0604:826323.75 96.0445:7794.4561 96.0576:6585.4644 96.0638:37560.168 97.0762:4169.541 99.1232:3953.989 111.0914:8982.8291 113.0346:5232.3784 113.1076:7316.1392 148.0431:4066.1501 173.458:4678.2334 197.5821:4759.5483,40
820,51.1785:3371.5164 53.1666:3857.3936 54.0338:18952.043 56.0493:15866.375 56.0562:3414.885 65.0773:3611.2664 67.0416:16637.3496 68.0134:5007.5771 68.0494:375579.8125 69.0335:4252.3779 69.0446:46188.375 69.0527:15235.5049 70.065:31198.8379 78.0339:3732.0491 81.0448:6113.3057 82.0524:35646.6602 83.0603:104180.8125 84.0636:5885.6182 87.3777:3381.6838 95.0602:854654.5 96.0445:5808.1733 96.0576:7619.9922 96.0636:44668.5859 112.0864:4470.7803 113.0346:4888.1543 113.1074:7370.7695 173.4576:6955.6055,40
820,54.0337:11988.4717 56.0495:11416.624 58.0647:3835.614 66.1905:3909.6636 67.0417:8819.4238 68.0494:164461.8438 69.0446:44598.9102 69.0526:3624.105 70.0651:36799.4023 73.2063:3607.8459 81.0451:4357.1064 81.0574:5160.8286 82.0524:14579.6426 83.0603:45405.8555 95.0244:4875.1094 95.0603:400857.8125 96.0445:5505.8623 96.0636:19078.416 111.0913:4151.0259 112.0868:4819.0527 113.0348:6108.7593 113.0698:4478.4971 113.1076:4474.7334 173.4574:6529.2402,40
