id,spectrum,eV
828,50.8022:2654.734 57.0344:5728.0103 60.5842:2563.3506 61.0293:6412.12 61.5817:4549.655 62.1286:2679.2585 69.0344:53964.31 71.0501:3558.306 72.4414:3146.159 73.7948:2799.943 81.0341:8282.624 83.0499:16462.541 85.0292:12624.649 86.9981:2742.6082 87.0447:3337.4556 90.9772:2962.7878 91.0397:9275.511 93.0704:9069.661 96.8639:3840.5576 97.066:3507.6555 99.0447:2958.9297 101.0602:4162.5454 105.0705:582725.06 105.9515:2672.315 109.0648:2796.2385 109.1016:6291.837 111.0447:20600.475 111.0806:5147.174 119.0496:9198.607 121.0653:221714.44 123.0807:2896.1775 125.0602:4210.3574 125.0969:2925.5146 127.0394:3826.318 127.0761:3018.3862 129.0551:42058.24 141.0912:3133.513 147.0655:38799.086 171.0809:3665.0332 172.0839:4688.8843 176.1171:3480.7412 189.707:2942.87 235.1477:13512.418 236.1516:20594.91 245.1326:13795.216 246.136:32625.402 249.1266:3976.8872 250.1306:6038.506 263.1434:196135.61 263.166:2723.155 264.1468:389620.84 267.123:10016.64 271.1491:5194.9653 272.153:5252.0444 289.1592:11468.173 290.1622:26332.287 292.1746:4312.821 302.164:3991.9253 304.1778:5313.011 305.1858:3752.064 305.6429:3199.0762 330.1544:3285.5452 372.2413:5787.849 382.2235:5444.9634 400.2356:11322.597 418.2474:8866.53 425.4722:2727.496,30
834,59.5461:21316.066 62.3746:3121.0745 72.812:4314.59 74.8138:11074.73 91.4003:3165.9348 92.4194:3680.4412 96.865:12208.0205 106.9936:3554.4253 115.5708:3896.6155 205.2225:3746.4453 209.9265:3545.5244 213.0952:3995.2795 493.2548:14684.043 511.2682:33276.797 655.3108:82469.78 673.3214:202626.64 673.4449:4431.2544,30
838,65.0394:4900.911 67.0551:59671.45 67.0584:5251.524 95.0498:88310.805 95.0559:3432.0107 96.0019:3220.0479 107.0866:4422.866 109.1015:3428.0833 113.0605:3722.921 121.7478:3333.6687 123.1174:5626.715 133.1016:3288.921 145.1018:5512.4585 147.1169:14027.479 159.1177:7712.744 161.1338:3398.1743 171.1154:4510.2915 175.1126:5554.6216 191.3593:3791.359 235.1495:5456.7964 253.1586:3956.6997 263.1432:7206.168 265.1597:3464.2231 271.1656:4472.05 281.1544:21882.99 299.1652:24786.363 301.2118:4170.3433 317.1745:19899.486 379.1208:20887.92 397.1322:77931.805 417.2432:7220.643 435.2574:3680.5168 439.341:3759.9165 453.2642:4638.261 471.277:5686.6865,30
838,56.3886:3730.7607 61.0781:5765.8438 65.0395:19808.607 67.0525:4039.748 67.0551:151884.55 77.3973:3763.49 78.5146:3533.8115 95.0498:227401.47 95.056:6631.3013 100.8549:3791.4463 107.0798:3550.662 107.0862:18058.523 109.1017:13221.033 113.0602:10421.097 121.1012:4512.4766 122.318:4107.9043 123.1173:14605.309 125.0596:6359.518 125.0962:6489.529 133.1018:6902.8647 139.0756:4982.474 143.086:4883.8896 145.1014:14680.554 147.1169:52065.02 153.055:10003.678 153.0912:7435.514 159.117:22758.281 159.9263:3550.8503 171.1164:3841.8596 175.1121:14057.432 194.9053:3508.9197 197.1341:4855.9854 199.1104:4160.6133 221.132:5634.5566 235.1484:8074.229 237.1276:5616.9116 253.1249:3856.7715 253.1586:9975.662 263.1429:27648.553 265.1596:5976.413 281.154:72160.836 283.1704:10076.134 295.206:4757.306 298.0614:4461.7754 299.1644:67842.83 301.217:5757.103 305.1893:5257.6104 313.2159:8276.027 317.1748:55215.938 323.2001:7332.5654 379.1214:59023.438 384.1973:3608.7996 397.1322:233675.92 407.256:6143.203 417.244:13897.853 421.172:6170.038 435.2524:15450.741 453.2632:14742.188 471.2751:16175.449 533.2208:5209.682 551.2339:6326.649 569.2406:13022.616 635.4215:4114.2964 689.2881:4006.0957,30
839,51.9392:3316.7966 61.1578:3669.391 62.8731:3122.817 67.0552:7900.9214 75.091:3376.4285 95.0497:19040.799 99.2175:3737.1016 129.2982:3074.1685 134.3086:3516.6665 186.8872:3581.1045 211.1504:3937.6653 215.3486:3020.0002 252.5074:3278.8555 281.1534:7007.679 299.1642:15967.685 317.1756:21487.72 435.2504:3518.294,30
842,54.4815:3371.3972 55.0552:26727.123 60.2906:10915.604 70.0658:3950.8345 72.0816:750354.3 85.0292:22061.77 96.8661:5712.4116 97.0289:11275.557 116.0709:4886.6313 118.0867:1272901.4 127.0394:33487.08 134.8035:3237.081 145.0384:5229.0684 145.0494:23984.367 163.0607:4883.534 184.0204:3755.8435 199.4726:3515.9617 199.4914:3764.7217 227.7535:4285.4434 244.0424:3267.5144 321.3383:3426.3723 334.4952:2879.376,30
863,67.8751:2832.619 96.8631:2849.9912 134.6338:2404.7087 162.459:2473.4421 173.0951:3313.9482 175.1122:16927.658 187.405:2745.0095 201.68:2585.1562 263.1434:5375.5625 281.1232:5614.9336 281.1541:86050.29 299.1654:17338.469 341.362:2836.867 481.0134:2953.1433,30
865,54.8037:4638.589 54.8066:19609.902 55.3673:2857.7292 61.0829:4611.79 94.5315:2966.2947 102.2045:3178.807 139.7518:2887.6265 149.779:2944.8237 264.921:2973.581 486.379:2966.2083 488.5739:2871.2751 493.2566:336453.5 511.5468:3015.8354,30
865,52.9986:2765.4722 54.8066:9993.739 58.392:2633.1482 62.7895:2929.7334 70.7864:3526.8577 87.3472:2845.5415 205.2308:2914.3345 348.0313:3377.7695 354.7288:2863.6843 475.2458:31207.574 493.2566:190486.3 493.3609:3742.5923,30
865,50.5341:2672.9148 51.8522:2456.0735 54.8037:4851.776 54.8066:27362.924 59.2117:2614.6675 61.5837:2554.0386 70.1979:3187.4285 70.4592:2513.9119 71.1537:2471.738 71.4403:2694.7207 90.9776:2885.2925 149.7978:2868.2744 220.9345:3442.5696 245.2476:2742.803 475.2464:9575.008 493.2568:497944.47 511.266:7725.7856,30
865,54.8064:5547.711 58.3105:2454.104 68.3159:2377.045 138.5993:2791.8914 165.9772:2829.392 285.8618:3395.1755 408.3771:2738.4492 493.2567:105669.47,30
866,50.9022:2686.3867 60.0641:6286.798 60.0668:5846.471 92.1959:2581.2427 92.5428:2793.3674 92.77:3403.6035 96.863:4331.375 134.3765:2604.234 136.8533:2634.87 169.3459:2955.3503 171.0813:4707.488 234.433:2958.4438 249.321:2649.0935 263.1441:5549.595 281.1536:9428.49 314.8983:2809.944 392.5219:2906.6672 455.5689:2828.9526 467.8252:3241.004,30
866,60.3753:7344.0376 62.8073:2766.3948 67.0552:5029.77 95.0498:6424.207 96.8652:5398.31 171.0808:4060.1165 175.1126:7496.62 208.3479:3157.2065 263.1432:13420.643 281.1548:34912.316 299.1638:8944.7295 304.7968:3409.5503,30
866,58.2198:3136.81 60.3272:6238.3965 60.3297:3608.0105 96.8634:4874.069 101.1151:2261.3872 120.6046:2554.7104 141.8734:2542.6575 154.727:2538.941 199.6885:2611.6064 202.6347:2500.333 239.7868:2824.382 265.1591:16235.095 283.1698:6641.8345 341.7183:2819.515 421.0349:3005.0818 479.0004:2909.9382,30
867,58.965:2655.245 59.609:6155.876 59.6119:14515.627 67.7877:2681.4268 78.651:2625.6836 85.0292:7945.2456 96.8644:11535.037 97.0658:2647.4397 107.0861:3952.992 109.1018:3754.8967 111.081:3624.0808 123.117:6574.657 125.0601:3433.2207 125.0968:3003.349 127.0758:3394.8933 143.0857:6016.1304 145.1012:10669.452 147.1173:17548.885 151.1122:2887.532 157.1012:4062.7349 159.0808:3262.8054 171.0816:3223.7717 171.1176:3626.2285 175.112:74003.67 176.9194:2497.875 181.0999:3049.266 183.1173:3295.952 185.1322:5401.192 187.0751:7403.508 193.1021:3252.6306 195.1178:3534.3188 197.1325:7971.7007 198.1402:5355.6973 211.113:4294.98 221.0966:5163.9424 225.091:3741.9355 225.1635:3658.5195 231.1154:3223.239 235.149:12892.817 237.1271:4994.9214 239.1439:5088.279 240.0648:2905.617 249.1255:3378.4844 251.1424:3804.814 252.1515:5407.397 253.1312:4130.4424 253.1583:37563.504 263.1428:22539.047 266.131:4147.9067 267.139:4397.4927 281.1539:370204.88 299.1649:23289.568,30
867,51.4125:2512.7285 52.4949:2483.3403 59.6031:6335.536 59.6063:10612.305 65.0672:2903.639 65.1889:2386.7993 65.4849:2556.8772 67.0554:2651.1106 75.295:2659.0334 77.4376:2661.7139 85.0292:14805.381 95.0864:3751.6685 96.8636:9867.156 96.8693:3274.9983 105.0702:2943.8066 107.086:6046.5586 109.0654:5147.3115 109.1018:8090.9624 111.0807:3255.384 123.0811:2881.5916 123.1168:4708.6587 125.0594:4038.0513 131.0859:7452.5474 133.1014:7015.108 135.081:2788.7515 143.0863:8443.499 145.1019:14241.022 147.117:26830.453 151.1118:8058.242 153.0912:4653.0303 155.0857:3472.2695 157.1017:4197.299 159.0809:6631.185 159.1171:7468.4546 169.1007:3305.9087 171.0809:5698.6567 171.1168:2836.3232 171.8144:2756.9434 173.0967:3899.9124 175.1121:79745.35 185.1323:6588.0522 187.0754:10862.874 195.1163:3741.525 196.1251:3870.5156 197.1324:10635.929 198.1407:3964.2969 211.112:5803.133 220.1248:4505.412 221.0964:4596.0957 221.1332:4788.3057 223.1488:2937.8774 224.1198:3694.284 235.1485:16284.477 237.1276:5419.2886 239.1076:3938.0957 239.1427:6734.7817 248.1213:4195.1064 249.129:3640.371 251.1442:3525.0376 252.1508:5094.4243 253.159:42424.69 263.144:30121.738 265.1582:5495.1157 266.1288:4269.584 279.1391:3531.6003 281.1539:489358.03 283.1695:22290.168 299.164:23351.537 307.1722:4404.5327 417.2396:4554.2134,30
867,66.3086:2689.5876 93.7851:2693.4316 96.8669:2743.0728 143.0853:2586.8596 144.5545:2343.2012 171.0806:17029.342 171.1167:2808.2478 183.0806:10382.636 183.1174:5022.6875 197.0969:3784.329 197.1327:3975.3147 247.1486:2927.8523 263.1435:3194.0789 265.159:74914.805 266.1632:3626.9172 283.1692:23468.129 311.7908:3207.315,30
868,55.0552:7683.492 57.0708:22828.895 59.5882:8892.479 62.4836:2633.181 62.7141:2438.219 64.6187:2225.7075 68.4602:2229.6038 71.5349:2150.177 73.7359:2270.469 80.9484:2741.2004 83.0863:5885.2725 91.9336:2494.9734 96.864:8449.816 98.9848:13370.874 101.0967:10562.711 102.2342:2338.0713 124.9999:3499.736 143.0101:9242.962 181.5335:2416.1963 240.2338:2427.5974 243.098:2557.1743 273.3229:2661.304 322.1412:2958.428,30
870,57.0709:38586.797 59.1047:2197.2422 65.9883:2176.8062 72.5924:2365.5208 75.073:1994.7722 80.7699:1962.1768 83.9962:2131.994 84.541:2555.0078 100.076:2679.541 109.1016:2726.9556 117.7434:2680.256 118.7419:2220.7695 130.0603:2100.8506 130.1228:3125.3167 130.9669:2078.8796 148.9772:9847.678 154.4674:2406.866 172.096:11805.329 172.111:2268.4167 172.1698:556672.44,30
871,58.0661:332697.03 59.0739:447988.47 59.0771:11647.327 60.0166:15791.268 72.0818:4287.9404 86.097:8737.448 96.8627:10589.708 96.868:4988.3467 118.059:5797.4243 118.069:18527.197 118.0733:10618.442 118.0867:2405357.0 118.104:15683.392 118.1091:7314.45 118.123:10019.913,30
871,58.0631:12119.857 58.0661:327783.75 59.0739:432764.94 60.0157:11779.123 60.0187:10118.535 63.2103:4404.9526 68.8062:4610.849 86.0972:10042.289 86.5543:5126.7705 90.7384:4618.279 93.7577:4324.5503 96.8631:10473.521 96.8688:5787.2935 100.076:6003.9507 118.0691:17659.826 118.0732:6865.8286 118.0867:2307705.0 118.1039:13484.8545 118.1092:8513.684 118.1231:13744.208 134.0945:4533.2476,30
871,54.2751:4160.9683 58.0631:8777.084 58.0661:331764.1 59.0739:442327.84 61.1532:4133.1025 72.0816:6368.86 86.0971:12963.99 100.1127:5359.096 101.0748:3892.674 113.1428:3684.193 118.069:17804.127 118.0733:10941.028 118.0867:2279202.2 118.104:16457.482 118.1234:10128.119 131.3174:3987.2793 138.7274:3988.9612,30
871,54.9033:4445.6675 58.0631:9866.39 58.0661:338722.22 59.0739:453819.44 59.0771:7164.5273 63.6682:4152.879 72.0814:4324.6455 74.1907:3768.0808 82.1167:4541.321 86.0972:11676.295 100.1128:5341.262 115.0976:4701.5703 118.069:18574.572 118.0867:2366603.0 118.104:13679.949 118.1089:6325.5435 118.1235:10163.371 130.3928:4203.88,30
872,58.0632:11420.064 58.0661:290070.72 58.0691:6045.074 59.0739:434538.7 59.0762:8820.635 59.077:12866.272 60.6234:10281.442 83.6629:4898.713 86.097:14280.696 96.8656:8049.9766 100.1126:7091.944 103.4956:5273.157 118.0867:2226944.5 118.104:17907.941 118.1229:24272.459,30
872,58.0661:310584.6 58.0683:5545.965 59.0739:401361.16 59.077:5207.7285 60.3349:4593.618 60.6222:5023.247 60.6247:7988.1226 86.0973:14028.483 96.071:5007.2915 96.8646:5651.88 100.113:6416.6333 100.1408:3917.724 118.0867:1989554.6 118.104:12182.588 118.1232:14800.446,30
872,56.6704:3718.8735 58.0631:9017.914 58.0661:333407.6 58.0691:7666.048 59.0739:447949.66 60.6227:10694.577 72.0818:11542.3545 86.0973:10361.489 87.5878:4487.185 100.1126:11459.187 118.069:16042.11 118.0867:2344591.5 118.1041:16194.471 118.1232:22378.16 124.1993:4289.659 133.9518:4223.1597,30
872,51.1356:4235.538 52.141:3812.3936 53.5434:3934.839 55.242:4562.9717 58.0661:348528.94 59.0739:458932.03 59.077:7705.0586 72.0817:7268.128 86.0971:10476.593 100.1127:8858.21 118.069:18056.8 118.0733:12383.657 118.0867:2509577.2 118.1039:17956.469 118.1227:22014.268 118.5985:4681.908,30
872,58.0631:11529.896 58.0661:328157.97 59.0739:454026.66 61.5619:8051.5728 65.1703:5131.2715 65.7384:4348.5894 72.0817:7660.496 86.0971:8771.166 92.6331:4547.596 95.3402:4831.647 100.1125:6846.576 118.0693:16771.535 118.0732:11627.87 118.0867:2346242.0 118.1041:14443.529 118.1232:19503.018,30
872,58.0631:8985.813 58.0661:326655.47 58.3677:4896.7866 59.0739:437595.7 59.0771:10529.399 61.5622:4028.562 86.0974:10972.843 97.1663:4883.5845 100.1129:12436.849 118.0867:2254934.5 118.104:12648.836 118.1091:6757.3047 118.123:12571.251 131.3632:5053.6416,30
872,58.0661:338470.25 59.0739:461708.97 59.0761:9711.521 72.0818:4498.8867 80.8327:4554.0176 86.0971:11713.746 100.1127:7488.301 102.9616:3811.6943 118.0693:15270.582 118.0732:11329.422 118.0867:2322412.8 118.104:14556.83 118.1091:6141.795 118.1232:18692.014,30
872,58.0661:336658.1 59.0739:446036.84 59.0771:7376.446 61.5657:4856.424 72.0813:5362.676 76.8856:5038.924 86.0972:12284.24 97.7622:5024.1924 100.1127:9933.415 113.6263:4434.1357 118.0691:17013.232 118.0732:8534.035 118.0867:2359225.5 118.1039:18240.664 118.1232:19795.03 128.6814:4342.439,30
872,54.4841:4526.88 58.0661:388459.47 58.0683:8422.113 59.0739:503352.0 60.3913:4095.3577 72.082:6280.512 86.097:7372.2217 96.6382:4698.497 100.1124:7806.128 107.4887:3960.433 115.655:3916.8157 118.069:20473.951 118.0867:2523248.5 118.1039:14876.754 118.109:6409.0034 118.1232:16749.74 124.4706:4263.5693 125.0137:4861.841,30
872,52.6666:3613.8977 58.0618:6375.153 58.0661:346584.6 58.0682:8838.126 59.0739:474950.0 60.1506:16530.822 72.0816:5945.7656 73.0177:4021.57 78.5241:3911.2395 79.3919:3972.4585 86.0972:10252.916 87.5711:4088.611 96.8637:9251.81 100.1128:8695.156 103.2674:4816.315 118.069:17091.559 118.0867:2413667.2 118.104:16539.084 118.1233:18312.299 124.2583:5539.0547 128.486:4631.828,30
872,54.7654:4507.7974 58.0661:342776.38 59.0695:7483.3506 59.0739:489357.1 59.0762:9712.438 61.2439:7076.822 67.1807:6486.2935 78.4865:4667.5703 80.044:5662.6875 86.097:9110.853 96.8667:4565.15 100.1127:7391.2656 108.5459:5187.6265 117.0284:5560.2944 118.0867:2302125.0 118.1041:15862.715 118.1231:20407.615 127.509:4985.5693,30
874,50.9619:3501.7332 58.0618:6267.2163 58.0661:340743.53 58.0683:6899.72 59.0739:459180.9 59.077:7077.9014 60.1494:13344.624 72.0816:6224.3896 86.0974:12353.039 96.8641:9264.348 98.8253:4676.091 100.1127:6635.843 114.403:4522.251 118.0867:2399975.5 118.1041:15672.472 118.1092:8096.559 118.1232:17123.523 125.128:4519.5957 135.0089:4767.5034,30
874,58.0618:5699.646 58.0631:9978.334 58.0661:343467.4 58.0683:6301.403 58.0691:9021.275 59.0708:11003.622 59.0739:462676.78 59.0761:8679.371 59.077:11160.116 83.668:5693.5596 86.097:13865.05 96.8638:20110.895 100.1128:5258.2974 118.0648:7244.021 118.069:14594.507 118.0867:2394562.0 118.104:18075.557 118.1231:13508.216,30
874,56.2264:4413.6885 58.0618:6079.8545 58.0631:11063.675 58.0661:331484.84 59.0739:450389.34 73.5634:4894.323 78.455:4941.759 82.2806:5500.436 86.0971:13633.476 92.5846:5162.467 96.8664:17177.58 100.1129:6002.0566 114.914:5117.382 118.0867:2310379.8 118.104:18340.064 118.1231:15342.734 128.5461:5137.8525,30
874,56.9672:4253.2637 58.0661:324673.94 58.0691:7098.771 59.0739:441261.25 59.0771:9458.471 60.1495:13716.02 65.7875:4180.88 78.1247:4068.4673 86.0972:13550.304 95.9912:4011.7295 96.8666:4350.7544 100.1126:5812.4414 118.0692:15870.358 118.0731:7609.43 118.0868:2285980.5 118.104:14277.423 118.1232:15335.434 138.3724:5159.311,30
874,53.3947:3486.1484 58.0618:5856.028 58.0661:363166.56 59.0739:459421.53 59.0762:8075.58 59.077:9535.6 60.893:9546.7 70.4985:4129.392 80.7851:4134.605 86.0971:13665.483 96.8653:6264.33 100.1128:8006.624 118.0867:2293234.0 118.1041:14076.741 118.1232:16293.864,30
875,56.0218:3687.746 58.0661:348241.12 58.0691:9516.499 59.0739:487906.75 59.077:10274.941 59.0802:4432.248 61.2081:8277.425 63.9438:3945.4463 71.4665:4760.397 72.0816:4589.5107 76.5059:3931.7896 84.4597:3688.4292 86.0972:10231.432 92.8803:4436.332 95.1814:4177.709 100.1126:12029.477 105.6326:4329.748 118.069:16981.172 118.0867:2278402.8 118.104:15515.896 118.1232:16977.658,30
875,50.999:4358.1475 54.735:4326.088 58.066:328912.34 59.0739:445437.12 59.6454:19868.627 59.6487:8403.797 62.7842:4434.169 72.949:4600.9067 73.8009:5097.3867 77.6804:4654.118 86.0971:14459.472 96.8664:14913.469 100.1127:15246.281 110.7463:4373.625 118.0866:2303376.2 118.104:17315.72 118.123:19811.17 127.7919:6299.519,30
875,58.0661:319688.6 58.0684:4322.7334 58.0692:6760.8926 59.0739:446000.22 59.0763:8609.256 67.747:4197.9136 72.0817:6648.8506 86.0971:10306.616 100.1127:10260.335 112.0813:3932.631 118.0691:16296.962 118.0732:9023.497 118.0867:2261078.8 118.104:15061.781 118.1233:19876.527 119.6007:4107.9634,30
875,52.0635:4379.5903 57.4024:4257.497 57.6684:4256.595 58.0631:10861.474 58.0661:300852.5 59.0739:468006.72 60.6233:8063.5586 67.4277:3847.632 86.0973:13542.256 100.1128:8235.116 118.0691:16239.674 118.0733:9616.245 118.0867:2299356.2 118.104:15986.472 118.1233:15594.233,30
875,51.8694:4129.4165 52.9259:3730.411 58.0661:326126.28 58.0684:7169.2417 59.0739:430058.8 59.0762:7889.645 59.077:10063.708 59.9527:3765.7249 70.1194:3775.7756 72.0814:5972.288 77.8223:3615.6191 86.0971:15850.803 96.8604:7289.504 96.8672:15906.1455 100.1125:10979.842 102.8272:4347.3076 118.0867:2245138.5 118.104:15246.914 118.1227:24223.133 123.8847:3960.5256 125.4693:3796.0117 126.198:4333.4487,30
875,57.3535:4680.6494 58.0631:9419.699 58.0661:347597.2 59.0739:496474.0 59.0771:7872.232 59.7656:10022.364 59.7687:12881.637 65.7735:5065.864 72.0817:6773.7246 86.0973:10922.644 96.8623:7162.302 96.8675:7146.992 98.0255:4147.862 100.1127:9068.214 118.069:15904.765 118.0867:2454867.2 118.104:17081.88 118.1234:23819.15,30
875,58.0661:319436.47 59.0739:440692.78 59.0762:9386.86 61.2101:4070.6616 64.5035:3812.21 72.0815:7681.5337 78.5005:3850.4165 86.0973:10604.821 87.2638:3740.1052 100.1126:12279.242 108.4796:3906.4517 118.069:16937.85 118.0867:2261391.5 118.104:17120.828 118.1232:22345.625 133.8391:4123.6997 134.703:4093.6553,30
875,58.0631:9189.004 58.0661:331491.88 59.0739:461015.16 59.077:6655.63 60.6246:9231.744 66.7822:4169.106 72.0817:7937.511 86.0971:14575.392 93.1119:4124.862 96.8671:6068.4766 100.1125:11864.885 118.069:14122.749 118.0733:12042.124 118.0866:2338099.8 118.1039:18855.67 118.1233:17394.578 135.9774:4661.429,30
875,55.3561:4152.337 58.0661:341139.22 58.0691:5521.6626 59.0739:440426.28 70.2485:4268.796 72.0815:7164.0913 86.0973:10121.749 91.5571:4501.1743 100.1127:10117.796 100.1966:4086.1367 100.3275:3956.534 101.2983:4190.547 110.734:3898.048 116.152:3803.295 118.069:16990.986 118.0733:9103.441 118.0867:2262844.8 118.1039:16379.13 118.1232:21197.111,30
875,58.0661:346740.22 58.0691:7286.4185 59.0739:463195.44 59.0761:9575.808 59.9564:3803.086 60.6243:6546.044 69.245:4006.3044 72.0814:5705.7085 86.0971:17579.326 89.2014:3941.0415 92.8786:4017.007 96.8623:3888.7075 100.1128:14603.068 110.8698:4346.7734 118.069:14676.112 118.0733:12877.269 118.0867:2385848.0 118.1039:16662.508 118.1228:20548.889 122.8894:3775.6753 126.15:4125.3696,30
875,55.3335:3980.224 58.0661:322738.28 58.6397:4507.709 59.0739:417460.28 59.077:9333.492 60.6223:8495.599 65.8396:3827.5935 69.8368:4059.8389 72.0817:8616.833 86.0971:14169.652 89.8593:4425.539 94.2737:3711.5977 96.863:5117.94 100.1126:9564.056 118.069:16779.07 118.0732:9737.567 118.0867:2149267.8 118.1039:14487.065 118.1089:5706.525 118.1232:20759.102 120.2433:3851.1167 123.3286:4158.2554,30
875,58.0661:323832.34 59.0739:475307.25 59.0761:8041.375 59.077:6453.4053 61.2092:5647.111 63.3571:4267.951 86.0971:16561.295 99.4129:3834.4685 100.1128:7927.1426 102.0557:4940.966 105.1284:4141.333 118.0692:17027.314 118.0731:8224.825 118.0867:2381593.2 118.104:13975.552 118.1226:21669.059,30
875,54.1032:4204.0986 58.0661:330817.66 59.0739:475988.88 60.6223:8083.3022 60.6251:4404.272 66.0172:4420.386 66.8067:3974.2104 78.6556:4251.429 84.639:4343.0005 86.0972:15377.233 89.6385:4150.029 93.1978:4191.0376 96.8654:6940.1626 100.1131:10657.552 118.0691:18122.38 118.0731:8036.3657 118.0867:2388042.8 118.104:16013.563 118.1228:24757.535 131.6818:4171.0337,30
875,58.0661:338043.44 58.0691:5935.0083 59.0739:419889.9 59.077:4801.55 61.1609:8252.313 72.7589:5120.6455 86.097:13531.298 100.113:9925.17 118.0867:2254969.2 118.104:14992.181 118.1226:24813.912,30
876,56.047:3699.0256 58.0661:320748.2 58.0691:5806.69 58.9422:3607.8835 59.0739:418034.03 59.077:8892.083 59.9317:4357.181 60.8767:7555.8174 86.0971:4843.1455 106.6488:4391.4653 108.6038:4351.3374 113.9867:4757.664 118.069:14786.617 118.0867:2116240.2 118.1039:16024.808 118.123:6860.892,30
876,54.7189:4759.758 55.7733:3596.3176 58.0631:10483.807 58.0661:266461.38 59.0739:373096.03 59.077:7455.986 60.5672:3859.0193 86.0972:10014.528 100.004:3991.0117 103.0419:3854.2607 118.069:13735.148 118.0867:1995628.5 118.1041:14432.842 118.1228:7327.0566,30
